DimDate,年,季,月,月份名稱,星期,工作日,週年序,交通匹配欄,年月
2021-02-20 12:00:00,2021,Q1,2,2月,週六,週末,2021W8,週六,202102
2021-02-21 12:00:00,2021,Q1,2,2月,週日,週末,2021W8,週日,202102
2021-02-22 12:00:00,2021,Q1,2,2月,週一,平日,2021W9,非參考日,202102
2021-02-23 12:00:00,2021,Q1,2,2月,週二,平日,2021W9,週2-4,202102
2021-02-24 12:00:00,2021,Q1,2,2月,週三,平日,2021W9,週2-4,202102
2021-02-25 12:00:00,2021,Q1,2,2月,週四,平日,2021W9,週2-4,202102
2021-02-26 12:00:00,2021,Q1,2,2月,週五,平日,2021W9,非參考日,202102
2021-02-27 12:00:00,2021,Q1,2,2月,週六,週末,2021W9,週六,202102
2021-02-28 12:00:00,2021,Q1,2,2月,週日,週末,2021W9,週日,202102
2021-03-01 12:00:00,2021,Q1,3,3月,週一,平日,2021W10,非參考日,202103
2021-03-02 12:00:00,2021,Q1,3,3月,週二,平日,2021W10,週2-4,202103
2021-03-03 12:00:00,2021,Q1,3,3月,週三,平日,2021W10,週2-4,202103
2021-03-04 12:00:00,2021,Q1,3,3月,週四,平日,2021W10,週2-4,202103
2021-03-05 12:00:00,2021,Q1,3,3月,週五,平日,2021W10,非參考日,202103
2021-03-06 12:00:00,2021,Q1,3,3月,週六,週末,2021W10,週六,202103
2021-03-07 12:00:00,2021,Q1,3,3月,週日,週末,2021W10,週日,202103
2021-03-08 12:00:00,2021,Q1,3,3月,週一,平日,2021W11,非參考日,202103
2021-03-09 12:00:00,2021,Q1,3,3月,週二,平日,2021W11,週2-4,202103
2021-03-10 12:00:00,2021,Q1,3,3月,週三,平日,2021W11,週2-4,202103
2021-03-11 12:00:00,2021,Q1,3,3月,週四,平日,2021W11,週2-4,202103
2021-03-12 12:00:00,2021,Q1,3,3月,週五,平日,2021W11,非參考日,202103
2021-03-13 12:00:00,2021,Q1,3,3月,週六,週末,2021W11,週六,202103
2021-03-14 12:00:00,2021,Q1,3,3月,週日,週末,2021W11,週日,202103
2021-03-15 12:00:00,2021,Q1,3,3月,週一,平日,2021W12,非參考日,202103
2021-03-16 12:00:00,2021,Q1,3,3月,週二,平日,2021W12,週2-4,202103
2021-03-17 12:00:00,2021,Q1,3,3月,週三,平日,2021W12,週2-4,202103
2021-03-18 12:00:00,2021,Q1,3,3月,週四,平日,2021W12,週2-4,202103
2021-03-19 12:00:00,2021,Q1,3,3月,週五,平日,2021W12,非參考日,202103
2021-03-20 12:00:00,2021,Q1,3,3月,週六,週末,2021W12,週六,202103
2021-03-21 12:00:00,2021,Q1,3,3月,週日,週末,2021W12,週日,202103
2021-03-22 12:00:00,2021,Q1,3,3月,週一,平日,2021W13,非參考日,202103
2021-03-23 12:00:00,2021,Q1,3,3月,週二,平日,2021W13,週2-4,202103
2021-03-24 12:00:00,2021,Q1,3,3月,週三,平日,2021W13,週2-4,202103
2021-03-25 12:00:00,2021,Q1,3,3月,週四,平日,2021W13,週2-4,202103
2021-03-26 12:00:00,2021,Q1,3,3月,週五,平日,2021W13,非參考日,202103
2021-03-27 12:00:00,2021,Q1,3,3月,週六,週末,2021W13,週六,202103
2021-03-28 12:00:00,2021,Q1,3,3月,週日,週末,2021W13,週日,202103
2021-03-29 12:00:00,2021,Q1,3,3月,週一,平日,2021W14,非參考日,202103
2021-03-30 12:00:00,2021,Q1,3,3月,週二,平日,2021W14,週2-4,202103
2021-03-31 12:00:00,2021,Q1,3,3月,週三,平日,2021W14,週2-4,202103
2021-04-01 12:00:00,2021,Q2,4,4月,週四,平日,2021W14,週2-4,202104
2021-04-02 12:00:00,2021,Q2,4,4月,週五,平日,2021W14,非參考日,202104
2021-04-03 12:00:00,2021,Q2,4,4月,週六,週末,2021W14,週六,202104
2021-04-04 12:00:00,2021,Q2,4,4月,週日,週末,2021W14,週日,202104
2021-04-05 12:00:00,2021,Q2,4,4月,週一,平日,2021W15,非參考日,202104
2021-04-06 12:00:00,2021,Q2,4,4月,週二,平日,2021W15,週2-4,202104
2021-04-07 12:00:00,2021,Q2,4,4月,週三,平日,2021W15,週2-4,202104
2021-04-08 12:00:00,2021,Q2,4,4月,週四,平日,2021W15,週2-4,202104
2021-04-09 12:00:00,2021,Q2,4,4月,週五,平日,2021W15,非參考日,202104
2021-04-10 12:00:00,2021,Q2,4,4月,週六,週末,2021W15,週六,202104
2021-04-11 12:00:00,2021,Q2,4,4月,週日,週末,2021W15,週日,202104
2021-04-12 12:00:00,2021,Q2,4,4月,週一,平日,2021W16,非參考日,202104
2021-04-13 12:00:00,2021,Q2,4,4月,週二,平日,2021W16,週2-4,202104
2021-04-14 12:00:00,2021,Q2,4,4月,週三,平日,2021W16,週2-4,202104
2021-04-15 12:00:00,2021,Q2,4,4月,週四,平日,2021W16,週2-4,202104
2021-04-16 12:00:00,2021,Q2,4,4月,週五,平日,2021W16,非參考日,202104
2021-04-17 12:00:00,2021,Q2,4,4月,週六,週末,2021W16,週六,202104
2021-04-18 12:00:00,2021,Q2,4,4月,週日,週末,2021W16,週日,202104
2021-04-19 12:00:00,2021,Q2,4,4月,週一,平日,2021W17,非參考日,202104
2021-04-20 12:00:00,2021,Q2,4,4月,週二,平日,2021W17,週2-4,202104
2021-04-21 12:00:00,2021,Q2,4,4月,週三,平日,2021W17,週2-4,202104
2021-04-22 12:00:00,2021,Q2,4,4月,週四,平日,2021W17,週2-4,202104
2021-04-23 12:00:00,2021,Q2,4,4月,週五,平日,2021W17,非參考日,202104
2021-04-24 12:00:00,2021,Q2,4,4月,週六,週末,2021W17,週六,202104
2021-04-25 12:00:00,2021,Q2,4,4月,週日,週末,2021W17,週日,202104
2021-04-26 12:00:00,2021,Q2,4,4月,週一,平日,2021W18,非參考日,202104
2021-04-27 12:00:00,2021,Q2,4,4月,週二,平日,2021W18,週2-4,202104
2021-04-28 12:00:00,2021,Q2,4,4月,週三,平日,2021W18,週2-4,202104
2021-04-29 12:00:00,2021,Q2,4,4月,週四,平日,2021W18,週2-4,202104
2021-04-30 12:00:00,2021,Q2,4,4月,週五,平日,2021W18,非參考日,202104
2021-05-01 12:00:00,2021,Q2,5,5月,週六,週末,2021W18,週六,202105
2021-05-02 12:00:00,2021,Q2,5,5月,週日,週末,2021W18,週日,202105
2021-05-03 12:00:00,2021,Q2,5,5月,週一,平日,2021W19,非參考日,202105
2021-05-04 12:00:00,2021,Q2,5,5月,週二,平日,2021W19,週2-4,202105
2021-05-05 12:00:00,2021,Q2,5,5月,週三,平日,2021W19,週2-4,202105
2021-05-06 12:00:00,2021,Q2,5,5月,週四,平日,2021W19,週2-4,202105
2021-05-07 12:00:00,2021,Q2,5,5月,週五,平日,2021W19,非參考日,202105
2021-05-08 12:00:00,2021,Q2,5,5月,週六,週末,2021W19,週六,202105
2021-05-09 12:00:00,2021,Q2,5,5月,週日,週末,2021W19,週日,202105
2021-05-10 12:00:00,2021,Q2,5,5月,週一,平日,2021W20,非參考日,202105
2021-05-11 12:00:00,2021,Q2,5,5月,週二,平日,2021W20,週2-4,202105
2021-05-12 12:00:00,2021,Q2,5,5月,週三,平日,2021W20,週2-4,202105
2021-05-13 12:00:00,2021,Q2,5,5月,週四,平日,2021W20,週2-4,202105
2021-05-14 12:00:00,2021,Q2,5,5月,週五,平日,2021W20,非參考日,202105
2021-05-15 12:00:00,2021,Q2,5,5月,週六,週末,2021W20,週六,202105
2021-05-16 12:00:00,2021,Q2,5,5月,週日,週末,2021W20,週日,202105
2021-05-17 12:00:00,2021,Q2,5,5月,週一,平日,2021W21,非參考日,202105
2021-05-18 12:00:00,2021,Q2,5,5月,週二,平日,2021W21,週2-4,202105
2021-05-19 12:00:00,2021,Q2,5,5月,週三,平日,2021W21,週2-4,202105
2021-05-20 12:00:00,2021,Q2,5,5月,週四,平日,2021W21,週2-4,202105
2021-05-21 12:00:00,2021,Q2,5,5月,週五,平日,2021W21,非參考日,202105
2021-05-22 12:00:00,2021,Q2,5,5月,週六,週末,2021W21,週六,202105
2021-05-23 12:00:00,2021,Q2,5,5月,週日,週末,2021W21,週日,202105
2021-05-24 12:00:00,2021,Q2,5,5月,週一,平日,2021W22,非參考日,202105
2021-05-25 12:00:00,2021,Q2,5,5月,週二,平日,2021W22,週2-4,202105
2021-05-26 12:00:00,2021,Q2,5,5月,週三,平日,2021W22,週2-4,202105
2021-05-27 12:00:00,2021,Q2,5,5月,週四,平日,2021W22,週2-4,202105
2021-05-28 12:00:00,2021,Q2,5,5月,週五,平日,2021W22,非參考日,202105
2021-05-29 12:00:00,2021,Q2,5,5月,週六,週末,2021W22,週六,202105
2021-05-30 12:00:00,2021,Q2,5,5月,週日,週末,2021W22,週日,202105
2021-05-31 12:00:00,2021,Q2,5,5月,週一,平日,2021W23,非參考日,202105
2021-06-01 12:00:00,2021,Q2,6,6月,週二,平日,2021W23,週2-4,202106
2021-06-02 12:00:00,2021,Q2,6,6月,週三,平日,2021W23,週2-4,202106
2021-06-03 12:00:00,2021,Q2,6,6月,週四,平日,2021W23,週2-4,202106
2021-06-04 12:00:00,2021,Q2,6,6月,週五,平日,2021W23,非參考日,202106
2021-06-05 12:00:00,2021,Q2,6,6月,週六,週末,2021W23,週六,202106
2021-06-06 12:00:00,2021,Q2,6,6月,週日,週末,2021W23,週日,202106
2021-06-07 12:00:00,2021,Q2,6,6月,週一,平日,2021W24,非參考日,202106
2021-06-08 12:00:00,2021,Q2,6,6月,週二,平日,2021W24,週2-4,202106
2021-06-09 12:00:00,2021,Q2,6,6月,週三,平日,2021W24,週2-4,202106
2021-06-10 12:00:00,2021,Q2,6,6月,週四,平日,2021W24,週2-4,202106
2021-06-11 12:00:00,2021,Q2,6,6月,週五,平日,2021W24,非參考日,202106
2021-06-12 12:00:00,2021,Q2,6,6月,週六,週末,2021W24,週六,202106
2021-06-13 12:00:00,2021,Q2,6,6月,週日,週末,2021W24,週日,202106
2021-06-14 12:00:00,2021,Q2,6,6月,週一,平日,2021W25,非參考日,202106
2021-06-15 12:00:00,2021,Q2,6,6月,週二,平日,2021W25,週2-4,202106
2021-06-16 12:00:00,2021,Q2,6,6月,週三,平日,2021W25,週2-4,202106
2021-06-17 12:00:00,2021,Q2,6,6月,週四,平日,2021W25,週2-4,202106
2021-06-18 12:00:00,2021,Q2,6,6月,週五,平日,2021W25,非參考日,202106
2021-06-19 12:00:00,2021,Q2,6,6月,週六,週末,2021W25,週六,202106
2021-06-20 12:00:00,2021,Q2,6,6月,週日,週末,2021W25,週日,202106
2021-06-21 12:00:00,2021,Q2,6,6月,週一,平日,2021W26,非參考日,202106
2021-06-22 12:00:00,2021,Q2,6,6月,週二,平日,2021W26,週2-4,202106
2021-06-23 12:00:00,2021,Q2,6,6月,週三,平日,2021W26,週2-4,202106
2021-06-24 12:00:00,2021,Q2,6,6月,週四,平日,2021W26,週2-4,202106
2021-06-25 12:00:00,2021,Q2,6,6月,週五,平日,2021W26,非參考日,202106
2021-06-26 12:00:00,2021,Q2,6,6月,週六,週末,2021W26,週六,202106
2021-06-27 12:00:00,2021,Q2,6,6月,週日,週末,2021W26,週日,202106
2021-06-28 12:00:00,2021,Q2,6,6月,週一,平日,2021W27,非參考日,202106
2021-06-29 12:00:00,2021,Q2,6,6月,週二,平日,2021W27,週2-4,202106
2021-06-30 12:00:00,2021,Q2,6,6月,週三,平日,2021W27,週2-4,202106
2021-07-01 12:00:00,2021,Q3,7,7月,週四,平日,2021W27,週2-4,202107
2021-07-02 12:00:00,2021,Q3,7,7月,週五,平日,2021W27,非參考日,202107
2021-07-03 12:00:00,2021,Q3,7,7月,週六,週末,2021W27,週六,202107
2021-07-04 12:00:00,2021,Q3,7,7月,週日,週末,2021W27,週日,202107
2021-07-05 12:00:00,2021,Q3,7,7月,週一,平日,2021W28,非參考日,202107
2021-07-06 12:00:00,2021,Q3,7,7月,週二,平日,2021W28,週2-4,202107
2021-07-07 12:00:00,2021,Q3,7,7月,週三,平日,2021W28,週2-4,202107
2021-07-08 12:00:00,2021,Q3,7,7月,週四,平日,2021W28,週2-4,202107
2021-07-09 12:00:00,2021,Q3,7,7月,週五,平日,2021W28,非參考日,202107
2021-07-10 12:00:00,2021,Q3,7,7月,週六,週末,2021W28,週六,202107
2021-07-11 12:00:00,2021,Q3,7,7月,週日,週末,2021W28,週日,202107
2021-07-12 12:00:00,2021,Q3,7,7月,週一,平日,2021W29,非參考日,202107
2021-07-13 12:00:00,2021,Q3,7,7月,週二,平日,2021W29,週2-4,202107
2021-07-14 12:00:00,2021,Q3,7,7月,週三,平日,2021W29,週2-4,202107
2021-07-15 12:00:00,2021,Q3,7,7月,週四,平日,2021W29,週2-4,202107
2021-07-16 12:00:00,2021,Q3,7,7月,週五,平日,2021W29,非參考日,202107
2021-07-17 12:00:00,2021,Q3,7,7月,週六,週末,2021W29,週六,202107
2021-07-18 12:00:00,2021,Q3,7,7月,週日,週末,2021W29,週日,202107
2021-07-19 12:00:00,2021,Q3,7,7月,週一,平日,2021W30,非參考日,202107
2021-07-20 12:00:00,2021,Q3,7,7月,週二,平日,2021W30,週2-4,202107
2021-07-21 12:00:00,2021,Q3,7,7月,週三,平日,2021W30,週2-4,202107
2021-07-22 12:00:00,2021,Q3,7,7月,週四,平日,2021W30,週2-4,202107
2021-07-23 12:00:00,2021,Q3,7,7月,週五,平日,2021W30,非參考日,202107
2021-07-24 12:00:00,2021,Q3,7,7月,週六,週末,2021W30,週六,202107
2021-07-25 12:00:00,2021,Q3,7,7月,週日,週末,2021W30,週日,202107
2021-07-26 12:00:00,2021,Q3,7,7月,週一,平日,2021W31,非參考日,202107
2021-07-27 12:00:00,2021,Q3,7,7月,週二,平日,2021W31,週2-4,202107
2021-07-28 12:00:00,2021,Q3,7,7月,週三,平日,2021W31,週2-4,202107
2021-07-29 12:00:00,2021,Q3,7,7月,週四,平日,2021W31,週2-4,202107
2021-07-30 12:00:00,2021,Q3,7,7月,週五,平日,2021W31,非參考日,202107
2021-07-31 12:00:00,2021,Q3,7,7月,週六,週末,2021W31,週六,202107
2021-08-01 12:00:00,2021,Q3,8,8月,週日,週末,2021W31,週日,202108
2021-08-02 12:00:00,2021,Q3,8,8月,週一,平日,2021W32,非參考日,202108
2021-08-03 12:00:00,2021,Q3,8,8月,週二,平日,2021W32,週2-4,202108
2021-08-04 12:00:00,2021,Q3,8,8月,週三,平日,2021W32,週2-4,202108
2021-08-05 12:00:00,2021,Q3,8,8月,週四,平日,2021W32,週2-4,202108
2021-08-06 12:00:00,2021,Q3,8,8月,週五,平日,2021W32,非參考日,202108
2021-08-07 12:00:00,2021,Q3,8,8月,週六,週末,2021W32,週六,202108
2021-08-08 12:00:00,2021,Q3,8,8月,週日,週末,2021W32,週日,202108
2021-08-09 12:00:00,2021,Q3,8,8月,週一,平日,2021W33,非參考日,202108
2021-08-10 12:00:00,2021,Q3,8,8月,週二,平日,2021W33,週2-4,202108
2021-08-11 12:00:00,2021,Q3,8,8月,週三,平日,2021W33,週2-4,202108
2021-08-12 12:00:00,2021,Q3,8,8月,週四,平日,2021W33,週2-4,202108
2021-08-13 12:00:00,2021,Q3,8,8月,週五,平日,2021W33,非參考日,202108
2021-08-14 12:00:00,2021,Q3,8,8月,週六,週末,2021W33,週六,202108
2021-08-15 12:00:00,2021,Q3,8,8月,週日,週末,2021W33,週日,202108
2021-08-16 12:00:00,2021,Q3,8,8月,週一,平日,2021W34,非參考日,202108
2021-08-17 12:00:00,2021,Q3,8,8月,週二,平日,2021W34,週2-4,202108
2021-08-18 12:00:00,2021,Q3,8,8月,週三,平日,2021W34,週2-4,202108
2021-08-19 12:00:00,2021,Q3,8,8月,週四,平日,2021W34,週2-4,202108
2021-08-20 12:00:00,2021,Q3,8,8月,週五,平日,2021W34,非參考日,202108
2021-08-21 12:00:00,2021,Q3,8,8月,週六,週末,2021W34,週六,202108
2021-08-22 12:00:00,2021,Q3,8,8月,週日,週末,2021W34,週日,202108
2021-08-23 12:00:00,2021,Q3,8,8月,週一,平日,2021W35,非參考日,202108
2021-08-24 12:00:00,2021,Q3,8,8月,週二,平日,2021W35,週2-4,202108
2021-08-25 12:00:00,2021,Q3,8,8月,週三,平日,2021W35,週2-4,202108
2021-08-26 12:00:00,2021,Q3,8,8月,週四,平日,2021W35,週2-4,202108
2021-08-27 12:00:00,2021,Q3,8,8月,週五,平日,2021W35,非參考日,202108
2021-08-28 12:00:00,2021,Q3,8,8月,週六,週末,2021W35,週六,202108
2021-08-29 12:00:00,2021,Q3,8,8月,週日,週末,2021W35,週日,202108
2021-08-30 12:00:00,2021,Q3,8,8月,週一,平日,2021W36,非參考日,202108
2021-08-31 12:00:00,2021,Q3,8,8月,週二,平日,2021W36,週2-4,202108
2021-09-01 12:00:00,2021,Q3,9,9月,週三,平日,2021W36,週2-4,202109
2021-09-02 12:00:00,2021,Q3,9,9月,週四,平日,2021W36,週2-4,202109
2021-09-03 12:00:00,2021,Q3,9,9月,週五,平日,2021W36,非參考日,202109
2021-09-04 12:00:00,2021,Q3,9,9月,週六,週末,2021W36,週六,202109
2021-09-05 12:00:00,2021,Q3,9,9月,週日,週末,2021W36,週日,202109
2021-09-06 12:00:00,2021,Q3,9,9月,週一,平日,2021W37,非參考日,202109
2021-09-07 12:00:00,2021,Q3,9,9月,週二,平日,2021W37,週2-4,202109
2021-09-08 12:00:00,2021,Q3,9,9月,週三,平日,2021W37,週2-4,202109
2021-09-09 12:00:00,2021,Q3,9,9月,週四,平日,2021W37,週2-4,202109
2021-09-10 12:00:00,2021,Q3,9,9月,週五,平日,2021W37,非參考日,202109
2021-09-11 12:00:00,2021,Q3,9,9月,週六,週末,2021W37,週六,202109
2021-09-12 12:00:00,2021,Q3,9,9月,週日,週末,2021W37,週日,202109
2021-09-13 12:00:00,2021,Q3,9,9月,週一,平日,2021W38,非參考日,202109
2021-09-14 12:00:00,2021,Q3,9,9月,週二,平日,2021W38,週2-4,202109
2021-09-15 12:00:00,2021,Q3,9,9月,週三,平日,2021W38,週2-4,202109
2021-09-16 12:00:00,2021,Q3,9,9月,週四,平日,2021W38,週2-4,202109
2021-09-17 12:00:00,2021,Q3,9,9月,週五,平日,2021W38,非參考日,202109
2021-09-18 12:00:00,2021,Q3,9,9月,週六,週末,2021W38,週六,202109
2021-09-19 12:00:00,2021,Q3,9,9月,週日,週末,2021W38,週日,202109
2021-09-20 12:00:00,2021,Q3,9,9月,週一,平日,2021W39,非參考日,202109
2021-09-21 12:00:00,2021,Q3,9,9月,週二,平日,2021W39,週2-4,202109
2021-09-22 12:00:00,2021,Q3,9,9月,週三,平日,2021W39,週2-4,202109
2021-09-23 12:00:00,2021,Q3,9,9月,週四,平日,2021W39,週2-4,202109
2021-09-24 12:00:00,2021,Q3,9,9月,週五,平日,2021W39,非參考日,202109
2021-09-25 12:00:00,2021,Q3,9,9月,週六,週末,2021W39,週六,202109
2021-09-26 12:00:00,2021,Q3,9,9月,週日,週末,2021W39,週日,202109
2021-09-27 12:00:00,2021,Q3,9,9月,週一,平日,2021W40,非參考日,202109
2021-09-28 12:00:00,2021,Q3,9,9月,週二,平日,2021W40,週2-4,202109
2021-09-29 12:00:00,2021,Q3,9,9月,週三,平日,2021W40,週2-4,202109
2021-09-30 12:00:00,2021,Q3,9,9月,週四,平日,2021W40,週2-4,202109
2021-10-01 12:00:00,2021,Q4,10,10月,週五,平日,2021W40,非參考日,202110
2021-10-02 12:00:00,2021,Q4,10,10月,週六,週末,2021W40,週六,202110
2021-10-03 12:00:00,2021,Q4,10,10月,週日,週末,2021W40,週日,202110
2021-10-04 12:00:00,2021,Q4,10,10月,週一,平日,2021W41,非參考日,202110
2021-10-05 12:00:00,2021,Q4,10,10月,週二,平日,2021W41,週2-4,202110
2021-10-06 12:00:00,2021,Q4,10,10月,週三,平日,2021W41,週2-4,202110
2021-10-07 12:00:00,2021,Q4,10,10月,週四,平日,2021W41,週2-4,202110
2021-10-08 12:00:00,2021,Q4,10,10月,週五,平日,2021W41,非參考日,202110
2021-10-09 12:00:00,2021,Q4,10,10月,週六,週末,2021W41,週六,202110
2021-10-10 12:00:00,2021,Q4,10,10月,週日,週末,2021W41,週日,202110
2021-10-11 12:00:00,2021,Q4,10,10月,週一,平日,2021W42,非參考日,202110
2021-10-12 12:00:00,2021,Q4,10,10月,週二,平日,2021W42,週2-4,202110
2021-10-13 12:00:00,2021,Q4,10,10月,週三,平日,2021W42,週2-4,202110
2021-10-14 12:00:00,2021,Q4,10,10月,週四,平日,2021W42,週2-4,202110
2021-10-15 12:00:00,2021,Q4,10,10月,週五,平日,2021W42,非參考日,202110
2021-10-16 12:00:00,2021,Q4,10,10月,週六,週末,2021W42,週六,202110
2021-10-17 12:00:00,2021,Q4,10,10月,週日,週末,2021W42,週日,202110
2021-10-18 12:00:00,2021,Q4,10,10月,週一,平日,2021W43,非參考日,202110
2021-10-19 12:00:00,2021,Q4,10,10月,週二,平日,2021W43,週2-4,202110
2021-10-20 12:00:00,2021,Q4,10,10月,週三,平日,2021W43,週2-4,202110
2021-10-21 12:00:00,2021,Q4,10,10月,週四,平日,2021W43,週2-4,202110
2021-10-22 12:00:00,2021,Q4,10,10月,週五,平日,2021W43,非參考日,202110
2021-10-23 12:00:00,2021,Q4,10,10月,週六,週末,2021W43,週六,202110
2021-10-24 12:00:00,2021,Q4,10,10月,週日,週末,2021W43,週日,202110
2021-10-25 12:00:00,2021,Q4,10,10月,週一,平日,2021W44,非參考日,202110
2021-10-26 12:00:00,2021,Q4,10,10月,週二,平日,2021W44,週2-4,202110
2021-10-27 12:00:00,2021,Q4,10,10月,週三,平日,2021W44,週2-4,202110
2021-10-28 12:00:00,2021,Q4,10,10月,週四,平日,2021W44,週2-4,202110
2021-10-29 12:00:00,2021,Q4,10,10月,週五,平日,2021W44,非參考日,202110
2021-10-30 12:00:00,2021,Q4,10,10月,週六,週末,2021W44,週六,202110
2021-10-31 12:00:00,2021,Q4,10,10月,週日,週末,2021W44,週日,202110
2021-11-01 12:00:00,2021,Q4,11,11月,週一,平日,2021W45,非參考日,202111
2021-11-02 12:00:00,2021,Q4,11,11月,週二,平日,2021W45,週2-4,202111
2021-11-03 12:00:00,2021,Q4,11,11月,週三,平日,2021W45,週2-4,202111
2021-11-04 12:00:00,2021,Q4,11,11月,週四,平日,2021W45,週2-4,202111
2021-11-05 12:00:00,2021,Q4,11,11月,週五,平日,2021W45,非參考日,202111
2021-11-06 12:00:00,2021,Q4,11,11月,週六,週末,2021W45,週六,202111
2021-11-07 12:00:00,2021,Q4,11,11月,週日,週末,2021W45,週日,202111
2021-11-08 12:00:00,2021,Q4,11,11月,週一,平日,2021W46,非參考日,202111
2021-11-09 12:00:00,2021,Q4,11,11月,週二,平日,2021W46,週2-4,202111
2021-11-10 12:00:00,2021,Q4,11,11月,週三,平日,2021W46,週2-4,202111
2021-11-11 12:00:00,2021,Q4,11,11月,週四,平日,2021W46,週2-4,202111
2021-11-12 12:00:00,2021,Q4,11,11月,週五,平日,2021W46,非參考日,202111
2021-11-13 12:00:00,2021,Q4,11,11月,週六,週末,2021W46,週六,202111
2021-11-14 12:00:00,2021,Q4,11,11月,週日,週末,2021W46,週日,202111
2021-11-15 12:00:00,2021,Q4,11,11月,週一,平日,2021W47,非參考日,202111
2021-11-16 12:00:00,2021,Q4,11,11月,週二,平日,2021W47,週2-4,202111
2021-11-17 12:00:00,2021,Q4,11,11月,週三,平日,2021W47,週2-4,202111
2021-11-18 12:00:00,2021,Q4,11,11月,週四,平日,2021W47,週2-4,202111
2021-11-19 12:00:00,2021,Q4,11,11月,週五,平日,2021W47,非參考日,202111
2021-11-20 12:00:00,2021,Q4,11,11月,週六,週末,2021W47,週六,202111
2021-11-21 12:00:00,2021,Q4,11,11月,週日,週末,2021W47,週日,202111
2021-11-22 12:00:00,2021,Q4,11,11月,週一,平日,2021W48,非參考日,202111
2021-11-23 12:00:00,2021,Q4,11,11月,週二,平日,2021W48,週2-4,202111
2021-11-24 12:00:00,2021,Q4,11,11月,週三,平日,2021W48,週2-4,202111
2021-11-25 12:00:00,2021,Q4,11,11月,週四,平日,2021W48,週2-4,202111
2021-11-26 12:00:00,2021,Q4,11,11月,週五,平日,2021W48,非參考日,202111
2021-11-27 12:00:00,2021,Q4,11,11月,週六,週末,2021W48,週六,202111
2021-11-28 12:00:00,2021,Q4,11,11月,週日,週末,2021W48,週日,202111
2021-11-29 12:00:00,2021,Q4,11,11月,週一,平日,2021W49,非參考日,202111
2021-11-30 12:00:00,2021,Q4,11,11月,週二,平日,2021W49,週2-4,202111
2021-12-01 12:00:00,2021,Q4,12,12月,週三,平日,2021W49,週2-4,202112
2021-12-02 12:00:00,2021,Q4,12,12月,週四,平日,2021W49,週2-4,202112
2021-12-03 12:00:00,2021,Q4,12,12月,週五,平日,2021W49,非參考日,202112
2021-12-04 12:00:00,2021,Q4,12,12月,週六,週末,2021W49,週六,202112
2021-12-05 12:00:00,2021,Q4,12,12月,週日,週末,2021W49,週日,202112
2021-12-06 12:00:00,2021,Q4,12,12月,週一,平日,2021W50,非參考日,202112
2021-12-07 12:00:00,2021,Q4,12,12月,週二,平日,2021W50,週2-4,202112
2021-12-08 12:00:00,2021,Q4,12,12月,週三,平日,2021W50,週2-4,202112
2021-12-09 12:00:00,2021,Q4,12,12月,週四,平日,2021W50,週2-4,202112
2021-12-10 12:00:00,2021,Q4,12,12月,週五,平日,2021W50,非參考日,202112
2021-12-11 12:00:00,2021,Q4,12,12月,週六,週末,2021W50,週六,202112
